lon,lat,name,address,pname,cityname,business_area,type
104.205083,30.866226,余氏东风,金光路,四川省,成都市,,生活服务;物流速递;物流速递
104.186794,30.874173,蓉利顺货运,正兴路,四川省,成都市,,生活服务;物流速递;物流速递
104.185552,30.874486,雅安进达托运部,正兴路,四川省,成都市,,生活服务;物流速递;物流速递
104.186616,30.874867,红军货运,正兴路,四川省,成都市,,生活服务;物流速递;物流速递
104.187509,30.874487,鑫安快达,正兴路(蜀韵南庭西北侧约250米),四川省,成都市,,生活服务;物流速递;物流速递
104.185328,30.875475,捷安运业,正兴路,四川省,成都市,,生活服务;物流速递;物流速递
104.209800,30.866190,汉克配送中心,金光路,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.342769,30.741799,顺丰速运,云石路,四川省,成都市,,生活服务;物流速递;物流速递
104.199715,30.864390,川陕货运市场,弥牟镇三星大道蜀都建材城内,四川省,成都市,,生活服务;物流速递;物流速递
104.185793,30.874219,和顺运业,正兴路,四川省,成都市,,生活服务;物流速递;物流速递
104.186293,30.873274,成都四联货运有限公司,正兴路,四川省,成都市,,生活服务;物流速递;物流速递
104.199678,30.863608,菜鸟乡村,佳飞建材市场附40栋附5号,四川省,成都市,,生活服务;物流速递;物流速递
104.186418,30.873098,成都市符氏托运部,正兴路,四川省,成都市,,生活服务;物流速递;物流速递
104.185730,30.874404,勇联货运有限公司,正兴路,四川省,成都市,,生活服务;物流速递;物流速递
104.281446,30.829273,刘老幺批发配送,大石路,四川省,成都市,,生活服务;物流速递;物流速递
104.245241,30.854009,大弯镇站货运营业厅,[],四川省,成都市,,生活服务;物流速递;物流速递
104.187098,30.874829,成都天骏货运公司,正兴路,四川省,成都市,,生活服务;物流速递;物流速递
104.185730,30.874404,百优特主干道运业,正兴路,四川省,成都市,,生活服务;物流速递;物流速递
104.203537,30.874977,壹米嘀嗒,弥牟镇八阵大道738号附巨华建材城3号门,四川省,成都市,,生活服务;物流速递;物流速递|购物服务;购物相关场所;购物相关场所
104.187509,30.873999,盟翔货运,正兴路(蜀韵南庭西北侧约200米),四川省,成都市,,生活服务;物流速递;物流速递
104.246755,30.857363,铁路货运,通站路,四川省,成都市,,生活服务;物流速递;物流速递
104.231043,30.884620,余氏东风,华金大道一段11号附2栋,四川省,成都市,,生活服务;物流速递;物流速递
104.267329,30.832253,成都宝马运输有限公司,博川钢贸城13栋13号,四川省,成都市,,生活服务;物流速递;物流速递
104.199600,30.881270,菜鸟驿站(茂英超市店),弥牟镇草市巷75号茂英超市,四川省,成都市,,生活服务;物流速递;物流速递
104.215444,30.890492,邹姐货运部,八阵大道与益海路交叉路口往西南约50米,四川省,成都市,,生活服务;物流速递;物流速递
104.293390,30.847704,客格拉卫浴配送中心,青白江大道(青龙国际建材装饰城),四川省,成都市,,生活服务;物流速递;物流速递
104.250939,30.880408,菜鸟驿站(丽祥副食店),红阳街道安全巷15号附3号,四川省,成都市,红阳,生活服务;物流速递;物流速递
104.269987,30.875932,妈妈驿站,[],四川省,成都市,大弯,生活服务;物流速递;物流速递
104.390123,30.746593,顺丰速运,青石路153号,四川省,成都市,,生活服务;物流速递;物流速递
104.262416,30.886481,伟捷酒类配送,安居路143号附近,四川省,成都市,,生活服务;物流速递;物流速递
104.269529,30.871053,水岸华府快邮驿站,水岸华府17栋1楼101号,四川省,成都市,大弯,生活服务;物流速递;物流速递
104.350890,30.824370,菜鸟驿站,姚渡镇永和路8号,四川省,成都市,,生活服务;物流速递;物流速递
104.283540,30.882209,菜鸟驿站(蝴蝶洲店),凤祥大道,四川省,成都市,,生活服务;物流速递;物流速递
104.267050,30.892516,菜鸟驿站,大弯街道栖凤街75号,四川省,成都市,,生活服务;物流速递;物流速递
104.308598,30.855718,余氏东风(青白江万贯),万贯机电城9号门15栋对面,四川省,成都市,,生活服务;物流速递;物流速递
104.323836,30.839689,铁路货运,金河路,四川省,成都市,,生活服务;物流速递;物流速递
104.265218,30.885168,阿源鞋锁锅耗材配送,石家碾东路289号57幢-附10号附近,四川省,成都市,,生活服务;物流速递;物流速递
104.390858,30.740505,余氏东风,成环路,四川省,成都市,,生活服务;物流速递;物流速递
104.321781,30.860503,城厢余氏东风,S101(成南路),四川省,成都市,,生活服务;物流速递;物流速递|住宿服务;住宿服务相关;住宿服务相关
104.263941,30.885112,青鲜生鲜配送,石家碾东路289号56幢-附6号附近,四川省,成都市,,生活服务;物流速递;物流速递
104.310455,30.867228,恒捷顺货运经营部,青白江大道,四川省,成都市,,生活服务;物流速递;物流速递
104.277792,30.888390,菜鸟驿站,红阳街道凤凰西一路107号,四川省,成都市,,生活服务;物流速递;物流速递
104.313338,30.871424,成都鑫耀运输有限公司,茶永路80号,四川省,成都市,,生活服务;物流速递;物流速递
104.392344,30.748596,添睿货运,清泉镇商贸北街175号,四川省,成都市,,生活服务;物流速递;物流速递
104.209829,30.885000,青白江区巨盛货运部,华金大道一段与八阵大道交叉路口西北侧,四川省,成都市,,生活服务;物流速递;物流速递
104.239330,30.888270,菜鸟驿站,红阳街道华逸花园39栋2单元1号,四川省,成都市,,生活服务;物流速递;物流速递
104.348785,30.744939,佳友佳超市菜鸟驿站,福洪镇杏苑华庭桂花路187号,四川省,成都市,,购物服务;超级市场;超市|生活服务;物流速递;物流速递
104.242754,30.890042,顺丰速运(嘉和瑞景西北),同华大道1705-1711号,四川省,成都市,,生活服务;物流速递;物流速递
104.265618,30.882554,亚细亚运业公司(青白江分公司),大弯街道华金大道二段126号,四川省,成都市,大弯,生活服务;物流速递;物流速递
104.306625,30.843797,创源国际货场,城厢镇香岛大道8号,四川省,成都市,,交通设施服务;交通服务相关;交通服务相关
104.281558,30.824863,菜鸟驿站(滨河路38号店),滨河北路38号,四川省,成都市,,生活服务;物流速递;物流速递
104.209105,30.866264,富利海福龙仓储配送中心,金光路,四川省,成都市,,生活服务;物流速递;物流速递
104.274588,30.824920,普冷成都青白江冷库,[],四川省,成都市,,生活服务;物流速递;物流仓储场地
104.267914,30.875591,菜鸟驿站(成都锦秀苑店),大弯街道邮电巷61号,四川省,成都市,大弯,生活服务;物流速递;物流速递
104.271076,30.868638,菜鸟驿站(成都长流河店),大弯街道大夫北路138号负5号,四川省,成都市,大弯,生活服务;物流速递;物流速递
104.324338,30.849669,菜鸟驿站(成都翡翠港店),城厢镇长宁路60号,四川省,成都市,,生活服务;物流速递;物流速递
104.308710,30.861429,成都吉盛鑫物资有限公司,远龙·西部钢材城14栋16号,四川省,成都市,,生活服务;物流速递;物流速递
104.270217,30.858275,中国储运,[],四川省,成都市,,生活服务;物流速递;物流仓储场地
104.270807,30.823585,普冷成都青白江冷库,成都市青白江区祥通路170号,四川省,成都市,,生活服务;物流速递;物流仓储场地
104.239769,30.887178,菜鸟驿站(成都新城花园店),红阳街道华逸路476号,四川省,成都市,,生活服务;物流速递;物流速递
104.186616,30.874147,成都易翔北铁货运有限公司,正兴路,四川省,成都市,,生活服务;物流速递;物流速递
104.192721,30.873828,菜鸟驿站(成都蜀韵北庭店),弥牟镇弥牟南街蜀韵北庭2栋附103号,四川省,成都市,,生活服务;物流速递;物流速递
104.282321,30.821270,菜鸟驿站(成都福安怡景店),祥福镇祥福西街76号,四川省,成都市,,生活服务;物流速递;物流速递
104.346230,30.743170,菜鸟驿站(成都福洪社区店),福洪镇福洪樱花街39号,四川省,成都市,,生活服务;物流速递;物流速递
104.282677,30.829462,菜鸟驿站(成都天星小区店),祥福镇桂红路215号天星安置小区2期3栋2号商铺,四川省,成都市,,生活服务;物流速递;物流速递
104.246110,30.880383,菜鸟驿站(成都九千朝阳店),红阳街道杨柳路99号附52号,四川省,成都市,红阳,生活服务;物流速递;物流速递
104.243710,30.887578,菜鸟驿站(成都嘉和瑞景店),红阳街道华逸路127号,四川省,成都市,,生活服务;物流速递;物流速递
104.288150,30.876810,菜鸟驿站(成都恒大雅苑店),大同镇恒大雅苑12栋104,四川省,成都市,,生活服务;物流速递;物流速递
104.280361,30.869145,菜鸟驿站(成都大同社区店),大同镇同济大道80号4栋附6号,四川省,成都市,,生活服务;物流速递;物流速递
104.255375,30.888633,菜鸟驿站(成都阳光花园店),红阳街道石家碾西路75号13栋18号,四川省,成都市,,生活服务;物流速递;物流速递
104.263945,30.881975,菜鸟驿站(成都怡湖春天店),大弯街道华金大道二段180号三栋附19号,四川省,成都市,大弯,生活服务;物流速递;物流速递
104.294201,30.881948,菜鸟驿站(成都凤凰铭筑店),凤凰东四路,四川省,成都市,,生活服务;物流速递;物流速递
104.265137,30.887619,菜鸟驿站(成都怡景阳光店),大弯街道石家碾东路怡景阳光286号欢乐购超市旁,四川省,成都市,,生活服务;物流速递;物流速递
104.264018,30.882423,新希望华西青白江投递中心,怡湖北路,四川省,成都市,大弯,生活服务;物流速递;物流速递
104.276518,30.871913,菜鸟驿站(成都市长河郡店),大弯街道学苑路480号,四川省,成都市,,生活服务;物流速递;物流速递
104.271336,30.889196,菜鸟驿站(成都海布斯卡店),海布斯卡栖凤街274号,四川省,成都市,,生活服务;物流速递;物流速递
104.252792,30.890154,菜鸟驿站(成都嘉和丽景店),红阳街道政府北路222号,四川省,成都市,,生活服务;物流速递;物流速递
104.277741,30.892500,菜鸟驿站(成都公园世家店),凤凰大道二段公园世家687号,四川省,成都市,,生活服务;物流速递;物流速递
104.259430,30.892330,菜鸟驿站(成都北城映像店),大弯街道北城映像凤凰西六路11附42号,四川省,成都市,,生活服务;物流速递;物流速递
104.323846,30.859900,菜鸟驿站(成都城厢首府店),城厢镇城厢首府朝阳北路129号-131号,四川省,成都市,,生活服务;物流速递;物流速递
104.331853,30.855990,菜鸟驿站(成都绣川新城店),城厢镇家珍路25号,四川省,成都市,,生活服务;物流速递;物流速递
104.424317,30.699398,出租挖掘机装载机承接货运,桂红路,四川省,成都市,,生活服务;物流速递;物流速递
104.201503,30.877156,菜鸟驿站(成都民族花园店),弥牟镇民族街8号附5号,四川省,成都市,,生活服务;物流速递;物流速递
104.259670,30.898520,菜鸟驿站(成都凤凰小区店),大弯街道凤凰大道一段699号附58号,四川省,成都市,,生活服务;物流速递;物流速递
104.185579,30.873503,北城分拨中心,弥牟镇仁瑞路,四川省,成都市,,生活服务;物流速递;物流仓储场地
104.275269,30.828785,华美通汽车运输有限责任公司,青白江大道1110号,四川省,成都市,,生活服务;物流速递;物流速递
104.207542,30.898471,铁路货运青白江站货运营业厅,弥牟镇车站东路2号,四川省,成都市,,生活服务;物流速递;物流速递
104.216176,30.891753,天地汇顺邦公路港信息交易中心,108国道东50米,四川省,成都市,,生活服务;物流速递;物流速递
104.251755,30.847185,菜鸟驿站(成都市银犁冻库店),祥福镇桂通北路银犁大厦A,四川省,成都市,,生活服务;物流速递;物流速递
104.258510,30.879200,菜鸟驿站(成都怡湖玫瑰苑店),大弯街道青江北路69号深业泰然怡湖玫瑰苑正大门保安室,四川省,成都市,大弯,生活服务;物流速递;物流速递
104.275889,30.886362,菜鸟驿站(成都尚林幸福城店),尚林幸福城凤凰西一路203号,四川省,成都市,,生活服务;物流速递;物流速递
104.251013,30.877293,菜鸟驿站(成都大邦第一城店),青江中路288号大邦财富广场,四川省,成都市,,生活服务;物流速递;物流速递
104.314469,30.849433,金铭成商贸有限公司配送中心,万贯国际150幢20号,四川省,成都市,,生活服务;物流速递;物流速递
104.278608,30.877163,菜鸟驿站(成都瀚城新天地店),红阳街道大弯东路瀚城新天地8栋附5号,四川省,成都市,,生活服务;物流速递;物流速递
104.245925,30.813661,捷安运业,[],四川省,成都市,,生活服务;物流速递;物流速递
104.250571,30.862647,展志配送中心,大弯街道双元寺,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.221664,30.888180,九牧仓储配送中心,台玻成都玻璃有限公司东,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.292811,30.847605,顺丰速运,青白江大道2666号青龙国际建材市场2号门一区附4栋115-116号,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.253000,30.879935,四川振鸿运输有限公司,政府中路64号附近,四川省,成都市,红阳,生活服务;物流速递;物流速递
104.293861,30.849713,青白江建国货运,青龙建材城2区附1栋113号114号,四川省,成都市,,生活服务;物流速递;物流速递
104.246385,30.882095,菜鸟驿站(青江馨苑店),杨柳路2号9栋附12-13号,四川省,成都市,红阳,生活服务;物流速递;物流速递
104.388124,30.746385,建国货运,青石路237号,四川省,成都市,,生活服务;物流速递;物流速递
104.291729,30.850042,华西大成建材配送中心,青白江大道2619号,四川省,成都市,,购物服务;家居建材市场;建材五金市场|公司企业;公司;公司|生活服务;生活服务场所;生活服务场所
104.172202,30.863196,西昌市攀枝花收发货配送中转区,金芙蓉大道(蓉春源农副产品集散基地),四川省,成都市,,生活服务;物流速递;物流速递
104.272266,30.875061,菜鸟驿站(成都市川化一三村店),大弯街道川化一村30栋旁边平房,四川省,成都市,大弯,生活服务;物流速递;物流速递
104.244790,30.885100,菜鸟驿站(成都棠湖清江花语店),红阳街道红花街297号,四川省,成都市,红阳,生活服务;物流速递;物流速递
104.270024,30.892962,菜鸟驿站(成都金科博翠天宸店),凤祥大道1019号附1号,四川省,成都市,,生活服务;物流速递;物流速递
104.258546,30.881031,菜鸟驿站(成都市怡湖玫瑰苑店),大弯街道深业泰然怡湖玫瑰苑清江白路105号附10号,四川省,成都市,大弯,生活服务;物流速递;物流速递
104.404277,30.754646,菜鸟驿站(成都花园新城二期店),清泉镇清泉花园新城二期10-4-3,四川省,成都市,,生活服务;物流速递;物流速递
104.391516,30.747119,菜鸟驿站(成都清泉商贸北街店),清泉镇商贸北街2号,四川省,成都市,,生活服务;物流速递;物流速递
104.237817,30.813887,九牧西南配送中心,祥福镇利民路669号百利威电商产业园,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.249124,30.809434,鑫良伟货运,大港建材城仓储六区九栋25,四川省,成都市,,生活服务;物流速递;物流速递
104.280687,30.819120,顺丰速运同心南路营业部,[],四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.292999,30.851340,华西配送中心,大同镇复兴大道840,四川省,成都市,,生活服务;物流速递;物流速递
104.186097,30.873666,成都市猛宏货运有限公司,正兴路,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.187232,30.874784,重庆市金宣货运有限公司,正兴路,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.248884,30.809325,余氏东风,祥福镇大港建材六区九栋16号门17-18,四川省,成都市,,生活服务;物流速递;物流速递
104.205495,30.868191,广东鼎美淋浴房型材配件配送中心,立灯路华川银地24栋11-32号,四川省,成都市,,生活服务;物流速递;物流速递
104.205799,30.885309,京东,[],四川省,成都市,,生活服务;物流速递;物流速递
104.297690,30.814780,菜鸟驿站(成都青白江东方新村店),祥福镇东方新村1031号,四川省,成都市,,生活服务;物流速递;物流速递
104.252870,30.877040,菜鸟驿站(成都青白江文体花园店),红阳街道文体花园政府南路43号万达西门对面馨馨副食旁,四川省,成都市,,生活服务;物流速递;物流速递
104.262786,30.888104,菜鸟驿站(成都幸福家园新河湾店),大弯街道安居路219幸福家园新河湾16栋2单元102号,四川省,成都市,,生活服务;物流速递;物流速递
104.248970,30.888550,菜鸟驿站(成都青白江城市花园店),红阳街道红阳路城市花园商铺269号附2号,四川省,成都市,,生活服务;物流速递;物流速递
104.281720,30.874557,菜鸟驿站(成都青白江同湾春晓店),大同镇大同西路58号同湾春晓,四川省,成都市,,生活服务;物流速递;物流速递
104.281180,30.884820,菜鸟驿站(成都青白江誉府仕家店),大弯街道凤凰大道三段8号誉府仕家32栋,四川省,成都市,,生活服务;物流速递;物流速递
104.255979,30.892323,菜鸟驿站(成都青白江天府欧城店),大弯街道天府欧城22-2-5(大门右转2楼),四川省,成都市,,生活服务;物流速递;物流速递
104.301628,30.839732,吉嘉速堆场,城厢镇德汇路9号,四川省,成都市,,生活服务;物流速递;物流速递
104.319270,30.857318,菜鸟驿站(成都青白江建设路40号店),城厢镇建设路40号(下北街老菜市路口),四川省,成都市,,生活服务;物流速递;物流速递
104.309083,30.856172,浙江正隆电器有限公司直销配送中心,五贤一路,四川省,成都市,,生活服务;物流速递;物流速递
104.246980,30.890890,菜鸟驿站(成都青白江新力翡翠湾店),红阳街道同华大道1540号,四川省,成都市,,生活服务;物流速递;物流速递
104.253491,30.896052,菜鸟驿站(成都青白江佳兆业悦府店),红阳街道凤凰西八路83附14,四川省,成都市,,生活服务;物流速递;物流速递
104.377630,30.769530,菜鸟驿站(成都青白江欧洲产业城店),清泉镇清泉大道二段6666号F栋,四川省,成都市,,生活服务;物流速递;物流速递
104.211433,30.860412,川陕货运市场,新都街道庄家牛车房,四川省,成都市,,生活服务;物流速递;物流仓储场地
104.268379,30.892589,菜鸟驿站(成都青白江中华名城一期店),凤祥大道780号附12,四川省,成都市,,生活服务;物流速递;物流速递
104.287520,30.883200,菜鸟驿站(成都青白江听湖九园正门店),红阳街道凤凰东二路91号听湖九园,四川省,成都市,,生活服务;物流速递;物流速递
104.245539,30.853974,大弯车站集装箱,[],四川省,成都市,,生活服务;物流速递;物流速递
104.280081,30.869400,中国第二重型机械集团德阳万路运业有限公司,盛华企业园A4号3层301,四川省,成都市,,生活服务;物流速递;物流速递
104.306520,30.840530,成都跨境电商产业园进口商品中心仓,景鸿路,四川省,成都市,,生活服务;物流速递;物流仓储场地
104.270280,30.868850,菜鸟驿站(成都市水岸华府物业办公楼店),大同镇青华东路东100米水岸华府物业办公楼左侧门面,四川省,成都市,大弯,生活服务;物流速递;物流速递
104.286590,30.884340,菜鸟驿站(成都青白江凤凰湖国际社区店),大同镇凤凰大道三段180号,四川省,成都市,,生活服务;物流速递;物流速递
104.255039,30.847333,青白江冻库,桂通北路1号,四川省,成都市,,生活服务;物流速递;物流仓储场地
104.252188,30.842135,宝汇冷链电商配送中心(建设中),祥福镇桂平大道中国铁路物资对面,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.249191,30.809669,成都市永社运业有限公司泸州专线,利民路,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.281058,30.819128,视贝科技有限公司青白江配送中心,[],四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.274419,30.879433,菜鸟驿站(成都市文汇小区店),文汇路321号附3号,四川省,成都市,大弯,生活服务;物流速递;物流速递
103.533580,30.580749,中共中国邮政速递物流股份有限公司大邑县分公司支部委员会,甲子东道98号附近,四川省,成都市,晋原,政府机构及社会团体;社会团体;社会团体相关
103.607767,30.449957,中国邮政便民服务,兴盛街,四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.473385,30.515502,中国邮政便民服务,[],四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.481892,30.682573,金星邮政代办所,金星乡金泉街107号,四川省,成都市,,生活服务;邮局;邮局
103.296042,30.579812,出江邮政支局,出江镇隆兴街139号,四川省,成都市,,金融保险服务;银行;中国邮政储蓄银行
103.393170,30.672196,雾山邮政,雾山乡同源南路178号,四川省,成都市,,生活服务;邮局;邮局
103.692645,30.524386,董场邮政支局,董场镇钟音街51号,四川省,成都市,董场,生活服务;邮局;邮局
103.715852,30.451267,大邑县韩场邮政支局,韩场镇千禧街69号,四川省,成都市,,生活服务;邮局;邮局
103.609493,30.447363,大邑县上安邮政支局,兴盛街141号,四川省,成都市,,生活服务;邮局;邮局
103.478001,30.517159,大邑县王泗邮政支局,王泗镇营新街南段,四川省,成都市,,生活服务;邮局;邮局
103.223011,30.621114,大邑县西岭镇邮政代办所,西岭镇镇政府,四川省,成都市,,生活服务;邮局;邮局
103.687759,30.525751,中国邮政便民服务站,三安路与花鼓街交叉路口往西北约100米,四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.529068,30.563940,中国邮政易邮柜,晋原镇大邑大道567号城市绿洲五栋一单元,四川省,成都市,晋原,生活服务;邮局;邮局
103.533229,30.486285,中国邮政便民服务站,商业街上段,四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.711585,30.509502,中国邮政树德村村邮站,[],四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.339015,30.618843,斜源邮政代办所,斜源镇寻源大道76号,四川省,成都市,,生活服务;邮局;邮局
103.533563,30.580604,全球邮政特快专递,甲子东道100号,四川省,成都市,晋原,生活服务;邮局;邮政速递
103.426281,30.531238,新场邮政代办所,新场镇同心小区3号,四川省,成都市,,生活服务;邮局;邮局
103.533475,30.580669,大邑县甲子路邮政所,甲子东道98号,四川省,成都市,晋原,生活服务;邮局;邮局
103.527331,30.581340,大邑县富民路邮政所,富民路南段22-28号,四川省,成都市,晋原,生活服务;邮局;邮局
103.630947,30.481804,大邑县唐场邮政代办所,军民街与水井街交叉口东南50米,四川省,成都市,,生活服务;邮局;邮局
103.555874,30.440471,大邑县高山邮政代办所,向阳街28,四川省,成都市,,生活服务;邮局;邮局
103.533777,30.486501,中国邮政(三岔邮政营业所),三岔镇政府街22号,四川省,成都市,,生活服务;邮局;邮局
103.453461,30.618175,大邑县悦来邮政支局,迎宾大道67号,四川省,成都市,,生活服务;邮局;邮局
103.580122,30.486343,中国邮政(元兴镇店),学府街110号,四川省,成都市,,生活服务;邮局;邮局
103.617342,30.513476,大邑县安仁邮政支局,商业街98号,四川省,成都市,,生活服务;邮局;邮局
103.422941,30.618626,鹤鸣邮政代办所,鹤鸣乡平阳路647号,四川省,成都市,,生活服务;邮局;邮局
103.520632,30.585665,大邑县西街邮政支局,晋原街道甲子东道98号,四川省,成都市,晋原,生活服务;邮局;邮局
103.294433,30.580611,出江邮政代办所,出江镇正街131号,四川省,成都市,,生活服务;邮局;邮局
103.260306,30.565677,大邑县花水湾邮政代办所,温泉北街127,四川省,成都市,花水湾,生活服务;邮局;邮局
103.580239,30.486230,中国邮政(学府街),学府街110,四川省,成都市,,生活服务;邮局;邮局
103.537359,30.666414,中国邮政(青霞邮政代办所),洞口街,四川省,成都市,,生活服务;邮局;邮局
103.569317,30.524005,大邑县苏场邮政代办所,苏家正街与N35县道交叉口西北100米,四川省,成都市,苏家,生活服务;邮局;邮局
103.459783,30.557920,大邑县敦义邮政代办所,晋新路与西义街交叉口西150米,四川省,成都市,,生活服务;邮局;邮局
103.459783,30.557888,三禾配送,敦义邮政,四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.537249,30.666476,四川省成都市大邑县青霞龙凤小区附8附9号大邑县青霞邮政代办所,[],四川省,成都市,,生活服务;邮局;邮局
103.718015,30.448841,快邮驿站,[],四川省,成都市,,生活服务;邮局;邮政速递
103.617338,30.513136,快邮驿站,[],四川省,成都市,,生活服务;邮局;邮政速递
104.502343,30.493170,简阳市养马邮政支局,养马镇芙蓉街129-133号,四川省,成都市,,生活服务;邮局;邮局
104.519040,30.423999,圆通速递,福建街130号附近,四川省,成都市,,生活服务;物流速递;物流速递
104.357672,30.382470,圆通速递,市新街,四川省,成都市,,生活服务;物流速递;物流速递
104.578476,30.448268,圆通速递,[],四川省,成都市,,生活服务;物流速递;物流速递
104.444451,30.269579,圆通速递,[],四川省,成都市,,生活服务;物流速递;物流速递
104.368788,30.194907,圆通速递,镇金镇红星茶楼对面汪兵超市,四川省,成都市,,生活服务;物流速递;物流速递
104.561700,30.359417,圆通速递,[],四川省,成都市,,生活服务;物流速递;物流速递
104.444493,30.269587,中通速递,[],四川省,成都市,,生活服务;物流速递;物流速递
104.494178,30.316304,圆通速递,石板东路36号,四川省,成都市,,生活服务;物流速递;物流速递
104.545692,30.387455,圆通速递(代办点),建设中路175号,四川省,成都市,,生活服务;物流速递;物流速递
104.364239,30.436047,圆通速递(贾家营业部),贾家镇银丰路15号,四川省,成都市,,生活服务;物流速递;物流速递
104.712491,30.417505,圆通速递(禾丰镇营业部),裕民街99号正西方向110米,四川省,成都市,,生活服务;物流速递;物流速递
104.639720,30.342626,圆通速递(前新街),平泉镇堤坝街30号天使棉花双胆,四川省,成都市,,生活服务;物流速递;物流速递
104.614773,30.548991,三星圆通速递,利民街与059乡道交叉口,四川省,成都市,,生活服务;物流速递;物流速递
104.357691,30.432554,极兔速递,光明路,四川省,成都市,,生活服务;物流速递;物流速递
104.504803,30.498564,极兔速递,养马镇226号,四川省,成都市,,生活服务;物流速递;物流速递
104.520055,30.422565,极兔速递,中和桥街49北70米,四川省,成都市,,生活服务;物流速递;物流速递
104.531970,30.417130,极兔速递,解放路,四川省,成都市,,生活服务;物流速递;物流速递
104.556410,30.386411,极兔速递,[],四川省,成都市,,生活服务;物流速递;物流速递
104.549873,30.361767,极兔速递(简阳集散中心),海鑫次干道天发物流中心6号仓库,四川省,成都市,,生活服务;物流速递;物流速递
104.632666,30.484941,简阳市青龙邮政所,青龙镇商业街,四川省,成都市,,生活服务;邮局;邮局
104.551921,30.384774,圆通妈妈(长盛街店),新民街南段136号,四川省,成都市,,生活服务;物流速递;物流速递
104.407971,30.321862,圆通快递公司,安顺街超凡大酒店对面,四川省,成都市,,生活服务;物流速递;物流速递
104.631152,30.485290,圆通快递公司,青龙镇长寿街35号,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.505463,30.497091,力展物流,养马镇滨江路六婆串串香旁,四川省,成都市,,生活服务;物流速递;物流速递
104.496162,30.495769,优速物流,养马镇洪兴路68号,四川省,成都市,,生活服务;物流速递;物流速递
104.499258,30.493320,力展物流,洪德路,四川省,成都市,,生活服务;物流速递;物流速递
104.505239,30.422331,力展物流,雄州大道(大华国际B1栋南侧约10米),四川省,成都市,,生活服务;物流速递;物流速递
104.542766,30.389330,悦强物流,建设中路134号附近,四川省,成都市,,生活服务;物流速递;物流速递
104.543010,30.387809,鑫盈物流,建设中路172号,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.551198,30.384998,韵达快递(简阳服务站),[],四川省,成都市,,生活服务;物流速递;物流速递
104.548987,30.363093,京东物流(成都简阳快运集配站),海鑫次干道天发物流三号仓库,四川省,成都市,,生活服务;物流速递;物流速递
104.448124,30.269266,韵达快递,芦葭镇芦新街86号,四川省,成都市,,生活服务;物流速递;物流速递
104.553340,30.389578,韵达快递,简雍巷50号,四川省,成都市,,生活服务;物流速递;物流速递
104.543723,30.395468,韵达快递,安象街58号,四川省,成都市,,生活服务;物流速递;物流速递
104.401878,30.326880,韵达物流,草池镇南华街49号,四川省,成都市,,生活服务;物流速递;物流速递
104.548938,30.362370,德邦快递,海鑫次干道天发物流园2号库,四川省,成都市,,生活服务;物流速递;物流速递
104.351624,30.465289,中国邮政,贾家镇光明西路72号,四川省,成都市,,生活服务;邮局;邮局
104.364037,30.435698,中国邮政,[],四川省,成都市,,生活服务;邮局;邮局
104.640702,30.339523,中国邮政,[],四川省,成都市,,生活服务;邮局;邮局
104.433973,30.483267,冷链物流,[],四川省,成都市,,生活服务;物流速递;物流速递
104.408052,30.321963,小蔡物流,安顺街,四川省,成都市,,生活服务;物流速递;物流速递
104.543411,30.386801,君健物流,建设中路,四川省,成都市,,生活服务;物流速递;物流速递
104.549794,30.364819,宇鑫物流,凯力威大道申容4S店大门口内十米,四川省,成都市,,生活服务;物流速递;物流速递
104.548893,30.361984,简阳百世快运,凯力威大道天发物流1号仓库,四川省,成都市,,生活服务;物流速递;物流速递
104.547656,30.362456,韵达快递(简阳分拣中心),凯力威大道天发物流园内7号仓库,四川省,成都市,,生活服务;物流速递;物流速递
104.422626,30.425205,太平邮政所,太平桥镇东升街26-28号,四川省,成都市,,生活服务;邮局;邮局
104.456698,30.536083,周家邮政所,周家乡汇民街23号,四川省,成都市,,生活服务;邮局;邮局
104.853544,30.485085,五合邮政所,五合乡和平东街90号,四川省,成都市,,生活服务;邮局;邮局
104.378058,30.278585,福田邮政所,定水村居民小组福兴街92-96号,四川省,成都市,,生活服务;邮局;邮局
104.695150,30.338235,五星邮政所,五星乡正兴街76号,四川省,成都市,,生活服务;邮局;邮局
104.848678,30.378956,涌泉镇邮政所,涌泉镇镇江街136-140,四川省,成都市,,生活服务;邮局;邮局
