lon,lat,name,address,pname,cityname,business_area,type
103.968307,31.001293,彭州市学海湖幼儿园(公交站),彭州102路;彭州103路;彭州104路;彭州H3路;彭州Y2路;彭州Z1路;彭州Z2路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.862431,30.969167,二五一四5车间站(公交站),彭州303路;彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.868043,30.971688,丽春滨河路站(公交站),彭州303路;彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.836727,30.953060,君平街社区站(公交站),彭州303路;彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.879931,30.973602,丽春卫生院站(公交站),彭州303路;彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.827817,30.934952,丽春镇北桥站(公交站),彭州403路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.763529,31.025009,新桥小区站(公交站),彭州403路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.786975,31.034353,桂花镇卫生院站(公交站),彭州313路;彭州403路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.771450,31.028767,双红村站(公交站),彭州313路;彭州314路;彭州403路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.758919,31.015512,林泉村村委会站(公交站),彭州403路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.776962,31.031280,望桃居小区站(公交站),彭州313路;彭州314路;彭州403路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.976489,31.036020,军乐中学(公交站),彭州310路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.994067,31.111654,幸福四组(公交站),彭州310路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.968464,31.026558,银定村三组(公交站),彭州310路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.936528,30.981198,安居苑站(公交站),彭州S1路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.982222,31.056029,马牧河小区站(公交站),彭州310路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.993099,31.106793,曙光村站(公交站),彭州310路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.990030,31.098056,凤楼北街站(公交站),彭州310路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.782044,31.032426,金桂西街街口站(公交站),彭州314路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.842396,31.008711,黄龙村站(公交站),彭州314路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.927248,30.948207,招呼站(公交站),彭州314路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.867643,30.982431,航空大道站(公交站),彭州314路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.899405,30.952426,花土村站(公交站),彭州314路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.868928,31.041832,新润一组(公交站),彭州404路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.106814,31.024874,三界街(公交站),彭州308路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.107166,31.023021,三界卫生院站(公交站),彭州308路;彭州401路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.062396,31.056220,罗万医院站(公交站),彭州308路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.858898,31.036688,丰太苑(公交站),彭州404路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.875764,31.045951,隆丰中学站(公交站),彭州404路;彭州S6路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.862925,31.039488,公林村站(公交站),彭州404路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.021797,31.026163,升平中学站(公交站),彭州308路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.872266,31.047990,兴府街站(公交站),彭州404路,四川省,成都市,隆丰,交通设施服务;公交车站;公交车站相关
104.027934,31.040278,昌衡村站(公交站),彭州308路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.107778,31.020291,三界镇(公交站),彭州308路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.030239,31.048125,中顺集团(公交站),彭州308路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.919701,31.052973,招呼站(公交站),彭州404路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.870846,30.993685,青石卫生站(公交站),彭州305路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.865347,30.993012,花草村十组站(公交站),彭州305路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.107574,31.020230,三界裕民路站(公交站),彭州308路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.864201,30.998533,花草村七组站(公交站),彭州305路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.890855,31.003663,黄鹤寺站(公交站),彭州305路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.026615,31.035200,南家拱桥站(公交站),彭州308路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.949891,30.986298,东湖路南段路口站(公交站),彭州S2路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.899544,31.006233,金山寺站(公交站),彭州305路;彭州313路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.060495,31.052609,罗万村站(公交站),彭州308路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.873889,30.995017,黄鹤村站(公交站),彭州305路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.952515,30.979582,朝阳南路北段(公交站),(停运)原S1路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
104.078694,30.946484,白土河村(公交站),彭州402路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.004766,30.963411,招呼站(中国移动仁义村服务站)(公交站),彭州203路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.989562,30.967956,八一村站(公交站),彭州203路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.030990,30.972470,招呼站(公交站),彭州203路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.037747,30.965499,招呼站(公交站),彭州203路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.007626,30.967543,致和小学站(公交站),彭州203路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.011484,30.971150,招呼站(公交站),彭州203路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.038472,30.970230,四通桥站(公交站),彭州203路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.032023,30.972079,红瓦七组站(公交站),彭州203路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.817630,30.960417,白果村十三组站(公交站),彭州303路;彭州403路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.982053,30.950178,招呼站(公交站),彭州S7路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.979162,30.987739,彭州中学附属第一小学站(公交站),彭州309路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
104.097305,30.962995,赵家巷站(公交站),彭州309路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.104831,30.958342,圆石社区站(公交站),彭州309路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.945438,30.940508,贤清南路二站(公交站),彭州103路;彭州104路;彭州H3路;彭州Y1路;彭州Z1路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.109015,30.957799,外西街站(公交站),彭州309路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.931703,30.960305,高山社区站(公交站),彭州S3路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.945373,30.946988,贤清南路一站(公交站),彭州103路;彭州H3路;彭州Y1路,四川省,成都市,致和,交通设施服务;公交车站;公交车站相关
104.125239,30.959293,东塔社区四组站(公交站),彭州307路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.026003,30.978286,玉源村(招呼站)(公交站),彭州307路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.978668,30.987912,东城中学站(公交站),彭州307路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
104.043780,30.971762,鱼塘(招呼站)(公交站),彭州307路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.070898,30.946567,狮子桥(招呼站)(公交站),彭州307路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.011827,30.977812,观泉村(招呼站)(公交站),彭州307路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.053151,30.962361,招呼站(公交站),彭州307路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.137378,30.964219,濛阳嘉祥外国语学校站(公交站),彭州307路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.103668,30.957986,人渠社区(公交站),彭州402路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.948611,31.018919,鑫盛佳超市(招呼站)(公交站),彭州S4路;彭州S5路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.951345,30.958702,斑竹社区(公交站),彭州Y1路,四川省,成都市,致和街道,交通设施服务;公交车站;公交车站相关
103.910434,31.031063,利安社区站(公交站),彭州S6路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.916502,31.026215,雷音村站(公交站),彭州S6路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.845602,31.087327,丹景山景区(公交站),牡丹花会专线2路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.875155,30.972803,丽春镇政府站(公交站),彭州303路;彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.951402,30.931610,金彭湖站(公交站),彭州Z1路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.894935,30.976102,双星村站(公交站),彭州303路;彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.079965,30.938824,泉沟村卫生院站(公交站),彭州402路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.144084,30.943828,宝石村站(公交站),彭州402路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.118876,30.949952,市第二人民医院站(公交站),彭州401路;彭州402路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.110451,30.956832,园石街站(公交站),彭州309路;彭州402路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
104.114431,30.955946,濛阳街道办站(公交站),彭州402路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.857865,30.966988,花棚社区站(公交站),彭州303路;彭州502路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.948707,30.990447,花园路站(公交站),彭州S7路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.950434,30.963429,顺和苑社区站(公交站),彭州S7路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.872131,31.085456,石河村六组站(公交站),彭州315路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.862904,31.069167,东前村站(公交站),彭州315路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.977010,30.988715,市传染病医院站(公交站),彭州201路;彭州307路;彭州309路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.979319,30.987648,彭州中学附属小学站(公交站),彭州201路;彭州307路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.954861,30.962695,致和小学站(公交站),彭州S7路;彭州Z1路,四川省,成都市,天彭,交通设施服务;公交车站;公交车站相关
103.958815,30.955773,市第四办公区站(公交站),彭州104路;彭州Z1路,四川省,成都市,致和,交通设施服务;公交车站;公交车站相关
103.890603,31.090516,罗家大院站(公交站),彭州315路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.885799,31.089310,永定小学站(公交站),彭州315路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
103.861853,31.055998,宝山木业站(公交站),彭州312路;彭州315路,四川省,成都市,,交通设施服务;公交车站;公交车站相关
