lon,lat,name,address,pname,cityname,business_area,type
116.575928,40.692863,怀柔下营(公交站),H28路;H28路(西帽山);H30路;H4路;H72路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.666306,40.308445,张各长小学(公交站),H17路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.531063,40.548672,二台子(公交站),H12路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.660683,40.472385,冷水峪(公交站),H11路;H18路;H29路;H30路;H31路;H32路;H33路;H43路;H67路;H74路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.703941,40.656845,青石岭(公交站),H18路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.693535,40.259369,四季屯北(公交站),H63路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.546249,40.841770,小梁前(公交站),H32路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.707245,40.777317,兰营(公交站),H15路;H15路(喇叭沟门);H16路;H16路区1;H17路区;H26路;H29路;H31路;H43路;H45路;H46路;H47路;H48路;H65路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.740838,40.791224,老西沟门(公交站),H15路;H15路(喇叭沟门);H16路;H16路区1;H17路区;H26路;H29路;H31路;H43路;H46路;H47路;H48路;H65路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.640556,40.886318,北甸子(公交站),H15路;H15路(喇叭沟门);H16路;H29路;H31路;H43路;H48路;H65路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.594349,40.343767,红军庄村口(公交站),H2路内环;H2路外环,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.592056,40.363674,桥梓镇东峪(公交站),H23路区间(六渡河-洞台);H23路区间(响水湖);H23路区间(洞台),北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.610970,40.348408,小东庄(公交站),H19路;H1路;H23路;H23路区间(六渡河-洞台);H23路区间(响水湖);H23路区间(洞台);H24路;H34路;H35路;H36路;H50路;H71路;H7路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
116.702446,40.871906,后沟(公交站),H48路,北京市,北京市,,交通设施服务;公交车站;公交车站相关
